longitude,latitude,altitude,distance_from_boundarycentre
73.56764,18.872496,-42.24,2877.0
73.56763,18.872517,-42.21,2874.2
73.56762,18.872538,-42.18,2871.9
73.567604,18.872559,-42.13,2869.1
73.56759,18.87258,-42.09,2866.3
73.56757,18.8726,-42.03,2863.5
73.567566,18.872622,-41.97,2861.2
73.56755,18.872643,-41.92,2858.4
73.567535,18.872663,-41.88,2855.6
73.56753,18.872683,-41.84,2853.5
73.56751,18.872704,-41.8,2850.7
73.567505,18.872726,-41.77,2848.3
73.56749,18.872747,-41.76,2845.5
73.567474,18.872768,-41.76,2842.7
73.56747,18.872787,-41.76,2840.6
73.56745,18.872807,-41.77,2838.0
73.56744,18.872826,-41.78,2835.3
73.56742,18.872845,-41.8,2832.7
73.567406,18.872866,-41.81,2829.9
73.56739,18.872885,-41.81,2827.3
73.567375,18.872904,-41.82,2824.6
73.56736,18.872925,-41.81,2821.8
73.56735,18.872944,-41.78,2819.7
73.56734,18.872963,-41.73,2817.1
73.56732,18.872982,-41.68,2814.4
73.5673,18.873001,-41.61,2811.2
73.56728,18.873018,-41.52,2808.7
73.56727,18.873037,-41.43,2806.1
73.56725,18.873055,-41.35,2803.6
73.56724,18.873074,-41.28,2801.0
73.56722,18.87309,-41.2,2798.5
73.5672,18.873108,-41.12,2795.4
73.567184,18.873127,-41.04,2792.8
73.56717,18.873144,-40.97,2790.3
73.567154,18.873163,-40.89,2787.6
73.56714,18.87318,-40.83,2785.2
73.56712,18.8732,-40.79,2782.5
73.5671,18.873217,-40.75,2779.5
73.567085,18.873236,-40.68,2776.8
73.56707,18.873253,-40.63,2774.3
73.567055,18.873268,-40.58,2772.0
73.56703,18.873285,-40.54,2769.0
73.56702,18.8733,-40.49,2766.6
73.567,18.873318,-40.48,2764.1
73.56698,18.873335,-40.49,2761.1
73.56696,18.873352,-40.51,2758.6
73.56695,18.873367,-40.49,2756.3
73.56693,18.873386,-40.4,2753.6
73.56692,18.873404,-40.36,2751.1
73.5669,18.87342,-40.24,2748.6
73.56688,18.87344,-40.09,2745.4
73.566864,18.873457,-39.76,2743.0
73.56685,18.873474,-39.54,2740.5
73.56683,18.873493,-39.24,2737.8
73.56682,18.87351,-38.8,2735.3
73.5668,18.87353,-38.41,2732.7
73.56679,18.873549,-38.0,2730.0
73.56678,18.873568,-37.65,2727.9
73.566765,18.873587,-37.25,2725.3
73.56675,18.873606,-36.9,2722.7
73.566734,18.873625,-36.61,2720.0
73.56672,18.873644,-36.47,2717.4
73.5667,18.873665,-36.22,2714.6
73.56669,18.873684,-36.07,2711.9
73.56668,18.873703,-36.0,2709.8
73.566666,18.873724,-35.89,2707.0
73.56665,18.873741,-35.84,2704.5
73.566635,18.873756,-35.78,2702.2
73.56663,18.873772,-35.77,2700.4
73.56662,18.873783,-35.77,2698.9
73.566605,18.873796,-35.79,2696.8
73.566605,18.873806,-35.87,2696.0
73.5666,18.873817,-35.97,2694.5
73.56659,18.873827,-36.08,2693.2
73.56658,18.873835,-36.22,2692.0
73.566574,18.873844,-36.35,2690.7
73.566574,18.873852,-36.45,2690.1
73.56657,18.87386,-36.52,2688.9
73.56656,18.873867,-36.54,2687.8
73.56656,18.873875,-36.52,2687.1
73.56655,18.873882,-36.45,2686.0
73.56655,18.873888,-36.34,2685.5
73.56654,18.873896,-36.19,2684.3
73.56654,18.873903,-36.02,2683.7
73.566536,18.873909,-35.84,2682.7
73.566536,18.873917,-35.69,2682.1
73.56653,18.873922,-35.54,2681.1
73.56653,18.87393,-35.43,2680.5
73.56652,18.873938,-35.34,2679.3
73.56652,18.873943,-35.28,2678.8
73.56651,18.873951,-35.23,2677.7
73.56651,18.873957,-35.18,2677.2
73.566505,18.873964,-35.13,2676.0
73.566505,18.87397,-35.09,2675.6
73.5665,18.873978,-35.03,2674.4
73.5665,18.873983,-34.98,2673.9
73.56649,18.873991,-34.94,2672.8
73.56648,18.874,-34.88,2671.5
73.566475,18.874008,-34.83,2670.3
73.56647,18.874018,-34.79,2669.0
73.56646,18.87403,-34.74,2667.5
73.56645,18.874039,-34.71,2666.2
73.56644,18.87405,-34.67,2664.1
73.56643,18.874062,-34.62,2662.7
73.566414,18.874073,-34.53,2660.6
73.56641,18.874084,-34.44,2659.2
73.56639,18.874096,-34.34,2657.1
73.566376,18.874107,-34.21,2655.1
73.56636,18.874119,-34.08,2653.1
73.566345,18.87413,-33.92,2651.0
73.56634,18.874144,-33.78,2649.4
73.56632,18.874155,-33.6,2647.4
73.56631,18.874166,-33.42,2645.4
73.56629,18.874178,-33.24,2643.3
73.56628,18.87419,-33.08,2641.3
73.56626,18.8742,-32.9,2639.3
73.566246,18.874212,-32.71,2637.2
73.56623,18.874224,-32.51,2635.2
73.566216,18.874235,-32.31,2633.2
73.5662,18.874247,-32.11,2631.2
73.56618,18.87426,-31.89,2628.4
73.56616,18.87427,-31.64,2626.6
73.56615,18.87428,-31.39,2624.5
73.566124,18.874292,-31.1,2622.0
73.56611,18.874304,-30.76,2619.9
73.566086,18.874317,-30.38,2617.2
73.56607,18.874329,-30.01,2615.2
73.56605,18.874338,-29.64,2612.7
73.56603,18.87435,-29.27,2610.7
73.56601,18.874361,-28.92,2608.1
73.565994,18.874372,-28.6,2606.1
73.56597,18.874384,-28.34,2603.5
73.565956,18.874395,-28.12,2601.5
73.56593,18.874407,-27.98,2598.9
73.56592,18.87442,-27.91,2596.7
73.5659,18.874432,-27.93,2594.7
73.56588,18.874445,-27.99,2592.0
73.565865,18.874458,-28.11,2589.8
73.56585,18.87447,-28.28,2587.8
73.56583,18.874483,-28.49,2585.0
73.56581,18.874496,-28.72,2582.9
73.565796,18.87451,-28.97,2580.7
73.56577,18.874523,-29.23,2578.0
73.56576,18.874535,-29.5,2575.9
73.565735,18.874548,-29.78,2573.2
73.56572,18.87456,-30.05,2571.2
73.565704,18.874573,-30.32,2569.0
73.56568,18.874586,-30.6,2566.3
73.56567,18.874598,-30.86,2564.2
73.56564,18.87461,-31.12,2561.5
73.56563,18.874624,-31.38,2559.3
73.565605,18.874636,-31.64,2556.7
73.56559,18.874647,-31.89,2554.7
73.56557,18.874659,-32.14,2552.1
73.56555,18.874672,-32.37,2550.0
73.56553,18.874683,-32.59,2547.4
73.56551,18.874697,-32.81,2545.2
73.56549,18.87471,-33.02,2542.5
73.565475,18.874723,-33.22,2540.3
73.56546,18.874737,-33.42,2538.1
73.56544,18.87475,-33.63,2535.4
73.56542,18.874763,-33.82,2533.2
73.5654,18.874777,-34.02,2530.5
73.565384,18.874792,-34.22,2528.1
73.56537,18.874805,-34.42,2526.0
73.565346,18.87482,-34.63,2523.1
73.56533,18.874836,-34.85,2520.8
73.565315,18.874851,-35.07,2518.4
73.5653,18.874863,-35.31,2516.4
73.565285,18.874874,-35.56,2514.4
73.56527,18.874887,-35.82,2512.2
73.565254,18.8749,-36.09,2510.0
73.56524,18.874912,-36.38,2508.0
73.56522,18.874924,-36.69,2506.0
73.56521,18.874935,-37.01,2503.9
73.5652,18.874947,-37.34,2502.4
73.565186,18.87496,-37.64,2500.3
73.56517,18.874973,-37.94,2498.1
73.565155,18.874985,-38.24,2496.1
73.56515,18.874998,-38.51,2494.4
73.56513,18.87501,-38.76,2492.4
73.56512,18.875023,-38.97,2490.2
73.5651,18.875034,-39.16,2488.2
73.56509,18.875048,-39.3,2486.0
73.56508,18.87506,-39.41,2484.5
73.56506,18.875072,-39.46,2482.4
73.56505,18.875084,-39.48,2480.3
73.56503,18.875095,-39.42,2478.3
73.56502,18.875105,-39.26,2476.4
73.565,18.875116,-39.06,2474.4
73.56499,18.875126,-38.77,2472.5
73.564964,18.875137,-38.46,2470.0
73.56495,18.875147,-38.08,2468.1
73.56493,18.875156,-37.67,2466.2
73.56492,18.875166,-37.24,2464.4
73.5649,18.875174,-36.75,2462.7
73.56488,18.875183,-36.23,2460.2
73.564865,18.87519,-35.72,2458.5
73.56485,18.8752,-35.22,2456.7
73.564835,18.875208,-34.7,2454.9
73.56481,18.875216,-34.15,2452.7
73.5648,18.875225,-33.62,2450.8
73.56478,18.875235,-33.02,2449.0
73.56476,18.875242,-32.38,2446.7
73.56474,18.87525,-31.68,2445.0
73.56472,18.87526,-31.02,2442.6
73.564705,18.875267,-30.36,2440.9
73.56469,18.875275,-29.72,2439.2
73.56467,18.875284,-29.11,2436.7
73.56465,18.87529,-28.53,2435.2
73.56464,18.875298,-28.03,2433.5
73.56462,18.875305,-27.53,2431.8
73.5646,18.875313,-27.13,2429.5
73.56458,18.87532,-26.77,2427.8
73.56456,18.875326,-26.46,2425.7
73.564545,18.875334,-26.14,2424.0
73.56453,18.87534,-25.84,2422.5
73.56451,18.875345,-25.57,2420.4
73.56449,18.87535,-25.3,2418.8
73.56447,18.875357,-25.04,2416.7
73.56445,18.875362,-24.77,2415.2
73.56443,18.875368,-24.49,2413.1
73.564415,18.875372,-24.19,2411.7
73.5644,18.875378,-23.89,2410.1
73.56438,18.875381,-23.62,2408.2
73.56436,18.875385,-23.35,2406.8
73.56434,18.875391,-23.08,2404.7
73.56432,18.875395,-22.79,2403.3
73.5643,18.875399,-22.46,2401.4
73.564285,18.875402,-22.1,2400.0
73.56426,18.875406,-21.72,2398.1
73.56425,18.87541,-21.33,2396.7
73.564224,18.875412,-20.93,2394.9
73.5642,18.875416,-20.53,2393.0
73.564186,18.875418,-20.12,2391.8
73.56416,18.87542,-19.71,2390.0
73.56415,18.875423,-19.29,2388.6
73.564125,18.875425,-18.87,2386.9
73.56411,18.87543,-18.46,2385.5
73.56409,18.875433,-18.09,2383.5
73.56407,18.875439,-17.71,2382.0
73.56406,18.875444,-17.36,2380.5
73.56403,18.875452,-17.02,2378.2
73.56402,18.87546,-16.7,2376.5
73.564,18.875467,-16.4,2374.8
73.56398,18.875475,-16.12,2372.6
73.563965,18.875484,-15.89,2370.7
73.56394,18.875492,-15.68,2368.5
73.56393,18.8755,-15.52,2366.8
73.56391,18.875507,-15.37,2365.1
73.56389,18.875515,-15.26,2362.9
73.56387,18.875523,-15.18,2361.2
73.56386,18.87553,-15.12,2359.5
73.563835,18.875538,-15.08,2357.2
73.56382,18.875546,-15.06,2355.5
73.563805,18.875555,-15.05,2353.7
73.56378,18.875563,-15.06,2351.5
73.56377,18.87557,-15.06,2349.8
73.56375,18.875576,-15.06,2348.2
73.563736,18.875582,-15.07,2346.7
73.56373,18.875587,-15.08,2345.7
73.56371,18.875591,-15.1,2344.3
73.563705,18.875595,-15.11,2343.4
73.56734,18.872581,-30.92,2848.1
73.567345,18.872568,-30.91,2849.8
73.56736,18.872555,-30.91,2852.0
73.56737,18.872543,-30.92,2853.4
73.567375,18.87253,-30.95,2855.1
73.56739,18.872517,-31.0,2857.2
73.567406,18.872507,-31.06,2859.1
73.56742,18.872498,-31.16,2861.0
73.56744,18.872488,-31.29,2862.9
73.56745,18.87248,-31.45,2864.6
73.56747,18.872469,-31.65,2866.6
73.56748,18.87246,-31.86,2868.5
73.5675,18.87245,-32.13,2870.3
73.56751,18.87244,-32.42,2872.2
73.56753,18.872429,-32.74,2874.2
73.567535,18.872417,-33.08,2875.7
73.56754,18.872406,-33.45,2877.2
73.56755,18.872395,-33.82,2878.7
73.567566,18.872381,-34.17,2880.8
73.56757,18.87237,-34.5,2882.3
73.56758,18.872358,-34.81,2883.8
73.5676,18.872347,-35.09,2885.8
73.567604,18.872335,-35.32,2887.3
73.56761,18.872322,-35.5,2888.9
73.56763,18.87231,-35.65,2891.0
73.567635,18.872297,-35.76,2892.6
73.56765,18.872284,-35.84,2894.8
73.56766,18.87227,-35.89,2896.4
73.56767,18.872257,-35.95,2898.6
73.56768,18.872244,-36.0,2900.2
73.56769,18.872229,-36.05,2902.0
73.5677,18.872215,-36.1,2904.2
73.56771,18.872202,-36.17,2905.8
73.56772,18.872187,-36.26,2907.6
73.567726,18.872175,-36.36,2909.1
73.56773,18.872162,-36.48,2910.7
73.56775,18.87215,-36.61,2912.8
73.56776,18.872139,-36.75,2914.2
73.567764,18.872128,-36.91,2915.7
73.56778,18.872116,-37.07,2917.7
73.56779,18.872105,-37.23,2919.2
73.5678,18.872093,-37.42,2921.2
73.56781,18.872082,-37.62,2922.7
73.567825,18.87207,-37.83,2924.8
73.56783,18.872057,-38.05,2926.4
73.56785,18.872046,-38.28,2928.4
73.567856,18.872034,-38.52,2929.9
73.56786,18.87202,-38.76,2931.5
73.56788,18.87201,-38.99,2933.6
73.56789,18.871996,-39.23,2935.2
73.5679,18.871983,-39.49,2937.4
73.56791,18.87197,-39.73,2939.0
73.567924,18.871956,-39.97,2941.2
73.56793,18.871943,-40.21,2942.8
73.56795,18.87193,-40.46,2945.0
73.567955,18.871916,-40.71,2946.6
73.56797,18.8719,-40.95,2949.0
73.56798,18.871887,-41.21,2950.6
73.56799,18.871872,-41.47,2952.9
73.568,18.871857,-41.74,2954.7
73.568016,18.871843,-42.01,2956.9
73.56802,18.871828,-42.28,2958.7
73.56803,18.871815,-42.01,2960.3
73.56805,18.871801,-41.57,2962.5
73.568054,18.871786,-40.99,2964.3
73.56806,18.87177,-39.79,2966.1
73.56808,18.871754,-38.58,2968.6
73.568085,18.87174,-37.35,2970.2
73.5681,18.871725,-36.12,2972.6
73.56811,18.87171,-34.86,2974.4
73.568115,18.871693,-33.57,2976.3
73.56812,18.871677,-32.17,2978.1
73.56814,18.871662,-30.36,2980.4
73.568146,18.871649,-29.73,2982.1
73.56816,18.871635,-29.23,2984.3
73.56818,18.871624,-29.26,2986.3
73.568184,18.87161,-29.28,2987.9
73.5682,18.8716,-29.3,2989.9
73.56821,18.871586,-29.31,2991.6
73.56822,18.871574,-29.33,2993.6
73.56823,18.871561,-29.35,2995.2
73.568245,18.871548,-29.43,2997.4
73.56825,18.871534,-30.49,2999.1
73.56827,18.871521,-30.55,3001.2
73.568275,18.871508,-30.6,3002.9
73.56828,18.871492,-30.72,3004.7
73.5683,18.871479,-30.83,3006.8
73.568306,18.871466,-30.93,3008.5
73.56831,18.87145,-31.02,3010.3
73.56832,18.871437,-31.13,3011.9
73.56834,18.871422,-31.19,3014.2
73.568344,18.871408,-31.25,3015.9
73.56835,18.871393,-31.23,3017.7
73.56836,18.871378,-31.24,3019.5
73.56837,18.871363,-31.25,3021.3
73.568375,18.871347,-31.23,3023.1
73.56838,18.87133,-31.2,3025.0
73.56839,18.871315,-31.18,3026.8
73.5684,18.871298,-31.11,3028.8
73.568405,18.87128,-31.03,3030.7
73.56841,18.871265,-30.97,3032.5
73.56842,18.871248,-30.93,3034.5
73.56842,18.871231,-30.86,3035.9
73.56843,18.871214,-30.73,3037.8
73.568436,18.871197,-30.59,3039.8
73.56844,18.871178,-30.45,3041.9
73.56845,18.87116,-30.29,3043.8
73.56845,18.871143,-30.11,3045.3
73.56846,18.871128,-29.94,3047.0
73.56847,18.87111,-29.76,3049.0
73.568474,18.871094,-29.57,3051.0
73.56848,18.871077,-29.37,3052.9
73.56849,18.87106,-29.2,3054.9
73.5685,18.871044,-29.01,3056.7
73.5685,18.871027,-28.79,3058.1
73.568504,18.87101,-28.57,3060.0
73.56851,18.870995,-28.88,3061.8
73.56852,18.870977,-28.64,3063.8
73.56853,18.87096,-28.38,3065.7
73.56853,18.870943,-28.09,3067.2
73.568535,18.870926,-27.77,3069.1
73.56854,18.87091,-27.42,3070.9
73.56855,18.870893,-27.02,3072.9
73.56855,18.870874,-26.57,3074.4
73.56856,18.870857,-26.13,3076.4
73.568565,18.870842,-23.59,3078.2
73.568565,18.870825,-20.54,3079.6
73.56857,18.870808,-21.46,3081.6
73.56857,18.87079,-22.41,3083.0
73.56858,18.870775,-23.38,3084.8
73.56858,18.870758,-24.37,3086.2
73.56859,18.870743,-25.38,3088.0
73.56859,18.870726,-26.43,3089.4
73.568596,18.87071,-27.47,3091.2
73.568596,18.870693,-28.52,3092.7
73.568596,18.870676,-31.61,3094.1
73.568596,18.870659,-34.66,3095.5
73.5686,18.870642,-34.29,3097.5
73.56861,18.870626,-33.88,3099.3
73.56861,18.87061,-33.44,3100.7
73.56862,18.870592,-32.99,3102.6
73.56863,18.870575,-32.51,3104.6
73.568634,18.870558,-32.0,3106.6
73.568634,18.87054,-31.5,3108.0
73.56864,18.870523,-30.97,3110.0
73.56865,18.870504,-30.41,3112.1
73.56866,18.870487,-29.83,3114.0
73.568665,18.87047,-29.22,3116.0
73.56867,18.870453,-28.56,3118.0
73.56868,18.870438,-27.87,3119.8
73.56869,18.87042,-27.15,3121.7
73.568695,18.870405,-26.44,3123.5
73.5687,18.87039,-25.73,3125.3
73.56872,18.870373,-25.0,3127.8
73.568726,18.87036,-24.3,3129.5
73.56873,18.870344,-23.61,3131.3
73.56874,18.870329,-22.97,3133.1
73.56875,18.870314,-22.36,3134.9
73.568756,18.870298,-21.83,3136.7
73.56876,18.870283,-21.35,3138.5
73.56877,18.870266,-20.95,3140.4
73.56878,18.87025,-20.59,3142.2
73.56879,18.870235,-20.29,3144.0
73.568794,18.870218,-20.05,3146.0
73.5688,18.8702,-19.85,3148.1
73.56881,18.870182,-19.72,3150.1
73.56882,18.870163,-19.61,3152.2
73.568825,18.870144,-19.57,3154.3
73.56883,18.870125,-19.55,3156.4
73.56883,18.870106,-19.58,3158.0
73.56884,18.870087,-19.63,3160.2
73.56885,18.870068,-19.73,3162.3
73.568855,18.870047,-19.88,3164.6
73.56886,18.870028,-20.07,3166.7
73.56886,18.870007,-20.33,3168.4
73.56887,18.869987,-20.64,3170.6
73.56888,18.869968,-21.01,3172.7
73.568886,18.869947,-21.44,3175.0
73.56889,18.869928,-21.92,3177.1
73.5689,18.86991,-22.41,3179.2
73.56891,18.86989,-22.95,3181.4
73.56892,18.869871,-23.51,3183.5
73.568924,18.869852,-24.09,3185.6
73.56893,18.869831,-24.66,3187.9
73.56894,18.869814,-25.22,3189.9
73.56895,18.869795,-25.77,3192.0
73.568954,18.869778,-26.29,3193.9
73.56896,18.869759,-26.76,3196.1
73.56897,18.86974,-27.19,3198.2
73.56898,18.86972,-27.61,3200.3
73.56898,18.869701,-27.98,3201.9
73.568985,18.869684,-28.32,3203.9
73.56899,18.869665,-28.63,3206.0
73.56899,18.869648,-28.9,3207.5
73.569,18.869629,-29.14,3209.6
73.56901,18.86961,-29.35,3211.7
73.56901,18.86959,-29.51,3213.3
73.569016,18.869572,-29.66,3215.4
73.569016,18.86955,-29.79,3217.2
73.56902,18.869532,-29.89,3219.3
73.56903,18.869513,-29.97,3221.5
73.56903,18.869492,-30.03,3223.2
73.56903,18.869473,-30.07,3224.8
73.56904,18.869452,-30.1,3227.1
73.56904,18.869432,-30.12,3228.7
73.569046,18.869411,-30.13,3231.0
73.569046,18.86939,-30.14,3232.8
73.56905,18.869371,-30.15,3234.9
73.56905,18.869352,-30.15,3236.5
73.56906,18.869333,-30.15,3238.7
73.56906,18.869316,-30.15,3240.1
73.56906,18.869297,-30.14,3241.7
73.56907,18.869276,-30.14,3244.0
73.56907,18.869257,-30.15,3245.6
73.56907,18.869236,-30.15,3247.4
73.56907,18.869217,-30.15,3249.0
73.56907,18.869198,-30.16,3250.6
73.56908,18.869179,-30.19,3252.8
73.56908,18.86916,-30.21,3254.4
73.569084,18.86914,-30.24,3256.5
73.56909,18.869122,-30.28,3258.6
73.56909,18.869102,-30.33,3260.3
73.5691,18.869083,-30.39,3262.4
73.56911,18.869064,-30.47,3264.5
73.569115,18.869045,-30.56,3266.7
73.56912,18.869028,-30.66,3268.6
73.56913,18.869009,-30.79,3270.8
73.56914,18.868992,-30.94,3272.8
73.569145,18.868975,-31.11,3274.7
73.56915,18.868958,-31.3,3276.7
73.56916,18.868938,-31.52,3278.8
73.56917,18.868921,-31.74,3280.8
73.569176,18.868904,-32.0,3282.8
73.56918,18.868887,-32.25,3284.8
73.56919,18.868868,-32.5,3286.9
73.5692,18.86885,-32.76,3288.9
73.56921,18.868834,-33.01,3290.9
73.569214,18.868814,-33.24,3293.0
73.56922,18.868797,-33.46,3295.0
73.56923,18.868778,-33.71,3297.1
73.569244,18.868763,-33.93,3299.4
73.56925,18.868744,-34.16,3301.6
73.56926,18.868727,-34.39,3303.6
73.56927,18.868706,-34.62,3305.9
73.569275,18.868685,-34.86,3308.2
73.56928,18.868662,-35.11,3310.6
73.56929,18.86864,-35.35,3312.9
73.569305,18.868618,-35.62,3315.9
73.56931,18.868595,-35.88,3318.4
73.56932,18.868572,-36.14,3320.8
73.56933,18.86855,-36.39,3323.3
73.569336,18.868526,-36.67,3325.8
73.56934,18.868505,-36.92,3328.1
73.56934,18.868486,-37.17,3329.7
73.56935,18.868465,-37.42,3332.0
73.56935,18.868444,-37.66,3333.8
73.56935,18.868422,-37.9,3335.7
73.56935,18.868402,-38.13,3337.4
73.56935,18.868382,-38.35,3339.1
73.56935,18.86836,-38.58,3340.9
73.56934,18.86834,-38.8,3342.2
73.56934,18.86832,-38.99,3343.8
73.56934,18.8683,-39.18,3345.6
73.56934,18.868282,-39.36,3347.1
73.569336,18.868263,-39.55,3348.2
73.569336,18.868244,-39.74,3349.9
73.56933,18.868225,-39.92,3351.0
73.56933,18.868206,-40.11,3352.6
73.56932,18.868187,-40.31,3353.7
73.56931,18.86817,-40.51,3354.7
73.56931,18.868155,-40.71,3356.0
73.569305,18.86814,-40.92,3356.8
73.569305,18.868124,-41.14,3358.1
73.5693,18.86811,-41.36,3358.7
73.5693,18.868093,-41.58,3360.2
73.56929,18.868078,-41.79,3361.0
73.56929,18.868061,-41.99,3362.5
73.56929,18.868046,-42.17,3363.8
73.56929,18.868029,-42.34,3365.3
73.56928,18.868011,-42.48,3366.2
73.56928,18.867992,-42.63,3367.9
73.56928,18.867975,-42.77,3369.4
73.56928,18.867958,-42.9,3370.8
73.56928,18.867939,-43.02,3372.5
73.56928,18.867922,-43.15,3374.0
73.569275,18.867905,-43.27,3374.9
73.569275,18.867886,-43.4,3376.6
73.569275,18.867867,-42.95,3378.2
73.569275,18.867847,-42.32,3379.9
73.569275,18.86783,-41.67,3381.4
73.56928,18.867813,-40.29,3383.3
73.56928,18.867794,-38.92,3385.0
73.56928,18.867775,-37.54,3386.6
73.56928,18.867756,-36.18,3388.3
73.56928,18.867737,-34.86,3389.9
73.56928,18.867718,-33.55,3391.6
73.56929,18.867697,-32.22,3393.9
73.56929,18.867678,-31.44,3395.5
73.56929,18.867659,-29.67,3397.2
73.56929,18.86764,-29.1,3398.8
73.56929,18.86762,-29.25,3400.5
73.56929,18.867601,-29.39,3402.1
73.56929,18.867582,-29.54,3403.8
73.5693,18.867563,-29.69,3406.0
73.5693,18.867546,-29.84,3407.4
73.5693,18.867527,-30.0,3409.1
73.5693,18.867508,-30.19,3410.8
73.5693,18.867489,-30.39,3412.4
73.56929,18.86747,-31.79,3413.6
73.56929,18.86745,-32.05,3415.2
73.56929,18.867432,-32.31,3416.9
73.56929,18.867413,-32.56,3418.5
73.56929,18.867395,-32.79,3420.0
73.56929,18.867376,-32.99,3421.7
73.56929,18.867357,-33.14,3423.3
73.56929,18.86734,-33.28,3424.8
73.56929,18.867321,-33.4,3426.5
73.56929,18.867304,-33.52,3428.0
73.56929,18.867285,-33.66,3429.6
73.56929,18.867268,-33.78,3431.1
73.56929,18.86725,-33.89,3432.6
73.56929,18.867231,-34.04,3434.3
73.56928,18.867214,-34.2,3435.3
73.56928,18.867197,-34.37,3436.8
73.56928,18.867178,-34.58,3438.4
73.56928,18.86716,-34.75,3439.9
73.569275,18.867142,-34.94,3441.1
73.569275,18.867125,-35.15,3442.6
73.569275,18.867105,-35.38,3444.3
73.56927,18.867088,-32.13,3445.3
73.56927,18.867071,-31.82,3446.8
73.56926,18.867054,-31.67,3447.8
73.56926,18.867037,-31.61,3449.3
73.56925,18.86702,-31.67,3450.3
73.56925,18.867002,-31.82,3451.8
73.569244,18.866985,-29.81,3452.8
73.569244,18.866968,-29.45,3454.3
73.569244,18.866951,-29.26,3455.8
73.56924,18.866934,-29.12,3456.8
73.56924,18.866917,-32.55,3458.3
73.56923,18.866901,-33.15,3459.2
73.56923,18.866884,-33.62,3460.7
73.56922,18.866867,-33.53,3461.7
73.56922,18.86685,-33.4,3463.2
73.56922,18.866833,-33.27,3464.7
73.56922,18.866816,-35.43,3466.2
73.569214,18.866798,-35.98,3467.2
73.569214,18.86678,-36.46,3468.9
73.569214,18.866762,-36.72,3470.4
73.569214,18.866743,-36.8,3472.1
73.569214,18.866726,-36.98,3473.6
73.56921,18.866707,-36.38,3474.8
73.56921,18.866688,-36.25,3476.4
73.56921,18.86667,-36.01,3478.0
73.5692,18.866652,-35.7,3479.1
73.5692,18.866634,-35.34,3480.7
73.56919,18.866615,-34.98,3481.8
73.56919,18.866598,-34.73,3483.4
73.56918,18.86658,-34.75,3484.6
73.569176,18.866562,-34.32,3485.6
73.569176,18.866543,-33.3,3487.3
73.56917,18.866524,-33.0,3488.5
73.56917,18.866505,-29.99,3490.1
73.56916,18.866488,-29.62,3491.2
73.56916,18.866468,-29.15,3492.9
73.56916,18.866451,-26.03,3494.4
73.56915,18.866432,-22.87,3495.6
73.56915,18.866413,-19.49,3497.3
